Server Name	database_name	backup_start_date	backup_finish_date	server_name	user_name	type	physical_device_name
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 11:00:01.000	2025-02-13 11:00:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213100001.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 11:15:02.000	2025-02-13 11:15:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213101502.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 11:30:00.000	2025-02-13 11:30:00.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213103000.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 11:45:01.000	2025-02-13 11:45:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213104501.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 12:00:03.000	2025-02-13 12:00:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213110003.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 08:15:01.000	2025-02-13 08:15:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213071501.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 08:30:02.000	2025-02-13 08:30:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213073002.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 08:45:03.000	2025-02-13 08:45:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213074502.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 09:00:03.000	2025-02-13 09:00:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213080003.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 09:15:03.000	2025-02-13 09:15:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213081502.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 09:30:03.000	2025-02-13 09:30:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213083002.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 09:45:03.000	2025-02-13 09:45:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213084503.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 10:00:02.000	2025-02-13 10:00:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213090002.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 10:15:02.000	2025-02-13 10:15:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213091502.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 10:30:03.000	2025-02-13 10:30:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213093003.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 10:45:02.000	2025-02-13 10:45:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213094502.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 11:00:01.000	2025-02-13 11:00:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213100000.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 11:15:02.000	2025-02-13 11:15:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213101502.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 11:30:01.000	2025-02-13 11:30:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213103000.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 11:45:02.000	2025-02-13 11:45:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213104501.trn
SQLCLU-01	HiX_AUDITLOG	2025-02-13 12:00:05.000	2025-02-13 12:00:05.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_AUDITLOG\HiX_AUDITLOG_20250213110002.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 08:15:02.000	2025-02-13 08:15:06.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213071501.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 08:30:03.000	2025-02-13 08:30:05.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213073002.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 08:45:04.000	2025-02-13 08:45:07.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213074503.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 09:00:03.000	2025-02-13 09:00:08.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213080002.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 09:15:05.000	2025-02-13 09:15:11.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213081503.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 09:30:04.000	2025-02-13 09:30:11.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213083003.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 09:45:03.000	2025-02-13 09:45:06.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213084502.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 10:00:03.000	2025-02-13 10:00:07.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213090002.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 10:15:03.000	2025-02-13 10:15:10.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213091501.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 10:30:04.000	2025-02-13 10:30:12.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213093003.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 10:45:04.000	2025-02-13 10:45:07.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213094502.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 11:00:01.000	2025-02-13 11:00:04.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213100001.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 11:15:04.000	2025-02-13 11:15:12.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213101502.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 11:30:02.000	2025-02-13 11:30:08.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213103000.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 11:45:02.000	2025-02-13 11:45:04.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213104501.trn
SQLCLU-01	HiX_PROD_UXIPLOG	2025-02-13 12:00:05.000	2025-02-13 12:00:08.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD_UXIPLOG\HiX_PROD_UXIPLOG_20250213110003.trn
SQLCLU-01	HiX_PROD	2025-02-13 08:15:01.000	2025-02-13 08:15:04.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213071501.trn
SQLCLU-01	HiX_PROD	2025-02-13 08:30:02.000	2025-02-13 08:30:05.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213073002.trn
SQLCLU-01	HiX_PROD	2025-02-13 08:45:04.000	2025-02-13 08:45:09.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213074504.trn
SQLCLU-01	HiX_PROD	2025-02-13 09:00:04.000	2025-02-13 09:00:09.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213080003.trn
SQLCLU-01	HiX_PROD	2025-02-13 09:15:03.000	2025-02-13 09:15:08.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213081503.trn
SQLCLU-01	HiX_PROD	2025-02-13 09:30:03.000	2025-02-13 09:30:16.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213083003.trn
SQLCLU-01	HiX_PROD	2025-02-13 09:45:02.000	2025-02-13 09:45:05.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213084502.trn
SQLCLU-01	HiX_PROD	2025-02-13 10:00:02.000	2025-02-13 10:00:05.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213090001.trn
SQLCLU-01	HiX_PROD	2025-02-13 10:15:03.000	2025-02-13 10:15:06.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213091502.trn
SQLCLU-01	HiX_PROD	2025-02-13 10:30:05.000	2025-02-13 10:30:08.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213093003.trn
SQLCLU-01	HiX_PROD	2025-02-13 10:45:04.000	2025-02-13 10:45:07.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213094503.trn
SQLCLU-01	AG_HIX_master	2025-02-13 12:15:01.000	2025-02-13 12:15:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_121501.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 12:15:02.000	2025-02-13 12:15:02.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_121501.trn
SQLCLU-01	HiX_PROD	2025-02-13 11:00:01.000	2025-02-13 11:00:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213100001.trn
SQLCLU-01	HiX_PROD	2025-02-13 11:15:04.000	2025-02-13 11:15:08.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213101502.trn
SQLCLU-01	HiX_PROD	2025-02-13 11:30:03.000	2025-02-13 11:30:05.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213103000.trn
SQLCLU-01	HiX_PROD	2025-02-13 11:45:01.000	2025-02-13 11:45:03.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213104501.trn
SQLCLU-01	HiX_PROD	2025-02-13 12:00:05.000	2025-02-13 12:00:07.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_PROD\HiX_PROD_20250213110002.trn
SQLCLU-01	AG_HIX_master	2025-02-13 12:30:00.000	2025-02-13 12:30:00.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_123000.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 12:30:01.000	2025-02-13 12:30:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_123001.trn
SQLCLU-01	AG_HIX_master	2025-02-13 12:45:01.000	2025-02-13 12:45:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_124501.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 12:45:02.000	2025-02-13 12:45:02.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_124502.trn
SQLCLU-01	AG_HIX_master	2025-02-13 13:00:00.000	2025-02-13 13:00:00.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_130000.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 13:00:01.000	2025-02-13 13:00:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_130001.trn
SQLCLU-01	AG_HIX_master	2025-02-13 13:15:01.000	2025-02-13 13:15:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_131501.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 13:15:01.000	2025-02-13 13:15:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_131501.trn
SQLCLU-01	AG_HIX_master	2025-02-13 13:30:01.000	2025-02-13 13:30:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_133001.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 13:30:01.000	2025-02-13 13:30:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_133001.trn
SQLCLU-01	AG_HIX_master	2025-02-13 13:45:00.000	2025-02-13 13:45:00.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_134500.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 13:45:01.000	2025-02-13 13:45:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_134501.trn
SQLCLU-01	AG_HIX_master	2025-02-13 14:00:01.000	2025-02-13 14:00:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_140001.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 14:00:01.000	2025-02-13 14:00:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_140001.trn
SQLCLU-01	AG_HIX_master	2025-02-13 14:15:00.000	2025-02-13 14:15:00.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_141500.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 14:15:01.000	2025-02-13 14:15:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_141501.trn
SQLCLU-01	AG_HIX_master	2025-02-13 14:30:00.000	2025-02-13 14:30:00.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_143000.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 14:30:01.000	2025-02-13 14:30:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_143001.trn
SQLCLU-01	AG_HIX_master	2025-02-13 14:45:01.000	2025-02-13 14:45:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_144501.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 14:45:01.000	2025-02-13 14:45:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_144501.trn
SQLCLU-01	AG_HIX_master	2025-02-13 15:00:01.000	2025-02-13 15:00:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_150001.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 15:00:01.000	2025-02-13 15:00:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_150001.trn
SQLCLU-01	AG_HIX_master	2025-02-13 15:15:01.000	2025-02-13 15:15:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_151501.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 15:15:01.000	2025-02-13 15:15:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_151501.trn
SQLCLU-01	AG_HIX_master	2025-02-13 15:30:00.000	2025-02-13 15:30:00.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_153000.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 15:30:01.000	2025-02-13 15:30:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_153001.trn
SQLCLU-01	AG_HIX_master	2025-02-13 15:45:00.000	2025-02-13 15:45:00.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_154500.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 15:45:01.000	2025-02-13 15:45:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_154501.trn
SQLCLU-01	AG_HIX_master	2025-02-13 16:00:01.000	2025-02-13 16:00:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250213_160001.trn
SQLCLU-01	AG_HIX_msdb	2025-02-13 16:00:01.000	2025-02-13 16:00:01.000	SQLCLU-01	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250213_160001.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 12:15:01.000	2025-02-13 12:15:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213111501.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 12:30:02.000	2025-02-13 12:30:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213113002.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 12:45:02.000	2025-02-13 12:45:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213114501.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 13:00:01.000	2025-02-13 13:00:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213120001.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 13:15:01.000	2025-02-13 13:15:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213121501.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 13:30:02.000	2025-02-13 13:30:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213123002.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 13:45:02.000	2025-02-13 13:45:02.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213124502.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 14:00:01.000	2025-02-13 14:00:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213130001.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 14:15:01.000	2025-02-13 14:15:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213131501.trn
SQLCLU-01	HiX_ENVSETTINGS	2025-02-13 14:30:01.000	2025-02-13 14:30:01.000	Hix63ProDB	AZSTDIMPNA\Serv_SQLHIXAgent	L	\\HIX63PRODB\LogShipping\HiX_ENVSETTINGS\HiX_ENVSETTINGS_20250213133001.trn
