Server Name	server_name	database_name	recovery_model	BackupType	name	description	bkSize	TimeTaken	backup_start_date
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	189 MB	3 Seconds	2025-03-04 13:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	34 MB	0 Seconds	2025-03-04 13:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	137 MB	3 Seconds	2025-03-04 12:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	94 MB	1 Seconds	2025-03-04 12:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	71 MB	1 Seconds	2025-03-04 12:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	90 MB	1 Seconds	2025-03-04 12:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	79 MB	3 Seconds	2025-03-04 11:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	291 MB	2 Seconds	2025-03-04 11:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	93 MB	2 Seconds	2025-03-04 11:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	128 MB	2 Seconds	2025-03-04 11:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	99 MB	3 Seconds	2025-03-04 10:45:03.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-04 10:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	146 MB	5 Seconds	2025-03-04 10:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	191 MB	1 Seconds	2025-03-04 10:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	121 MB	1 Seconds	2025-03-04 09:45:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	145 MB	2 Seconds	2025-03-04 09:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	147 MB	2 Seconds	2025-03-04 09:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	21 MB	1 Seconds	2025-03-04 09:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-04 08:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	19 MB	1 Seconds	2025-03-04 08:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	9 MB	1 Seconds	2025-03-04 08:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 08:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-04 07:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-04 07:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	4 MB	0 Seconds	2025-03-04 07:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-04 07:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-04 06:45:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-04 06:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 06:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 06:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 05:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 05:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-04 05:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 05:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 04:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	96 MB	1 Seconds	2025-03-04 04:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 04:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	68 MB	1 Seconds	2025-03-04 04:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 03:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 03:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-04 03:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 03:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-04 02:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 02:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 02:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 02:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-04 01:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	1 Seconds	2025-03-04 01:30:03.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 01:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 01:00:03.000
SQLCLU-01	SQLCLU-01	HiX_PROD_UXIPLOG	FULL	Full	NULL	NULL	185965 MB	328 Seconds	2025-03-04 00:53:12.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	26 MB	31 Seconds	2025-03-04 00:45:04.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	95 MB	3 Seconds	2025-03-04 00:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 00:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-04 00:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 23:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 23:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 23:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	71 MB	1 Seconds	2025-03-03 23:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 22:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 22:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 22:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD	FULL	Full	NULL	NULL	3448138 MB	9817 Seconds	2025-03-03 22:09:34.000
SQLCLU-01	SQLCLU-01	HiX_ENVSETTINGS	FULL	Full	NULL	NULL	6 MB	0 Seconds	2025-03-03 22:09:33.000
SQLCLU-01	SQLCLU-01	HiX_AUDITLOG	FULL	Full	NULL	NULL	167684 MB	565 Seconds	2025-03-03 22:00:07.000
SQLCLU-01	SQLCLU-01	DbaUtility	SIMPLE	Full	NULL	NULL	138 MB	1 Seconds	2025-03-03 22:00:06.000
SQLCLU-01	SQLCLU-01	BackupFoundation	FULL	Full	NULL	NULL	60 MB	1 Seconds	2025-03-03 22:00:05.000
SQLCLU-01	SQLCLU-01	AG_HIX_master	FULL	Full	NULL	NULL	4 MB	0 Seconds	2025-03-03 22:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 22:00:01.000
SQLCLU-01	SQLCLU-01	AG_HIX_msdb	FULL	Full	NULL	NULL	356 MB	4 Seconds	2025-03-03 22:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 21:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Differential	HiX_PROD_MM - DIFF Backup - 20250303-213005	NULL	3861 MB	1961 Seconds	2025-03-03 21:30:06.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	34 MB	1 Seconds	2025-03-03 21:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	12 MB	2 Seconds	2025-03-03 21:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	4 MB	0 Seconds	2025-03-03 21:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	38 MB	6 Seconds	2025-03-03 20:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-03 20:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-03 20:15:01.000
SQLCLU-01	SQLCLU-01	model	FULL	Full	NULL	NULL	4 MB	0 Seconds	2025-03-03 20:00:03.000
SQLCLU-01	SQLCLU-01	msdb	SIMPLE	Full	NULL	NULL	122 MB	1 Seconds	2025-03-03 20:00:03.000
SQLCLU-01	SQLCLU-01	master	SIMPLE	Full	NULL	NULL	4 MB	1 Seconds	2025-03-03 20:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	6 MB	1 Seconds	2025-03-03 20:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	17 MB	1 Seconds	2025-03-03 19:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	7 MB	1 Seconds	2025-03-03 19:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-03 19:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	5 MB	0 Seconds	2025-03-03 19:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	9 MB	1 Seconds	2025-03-03 18:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	8 MB	1 Seconds	2025-03-03 18:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	19 MB	1 Seconds	2025-03-03 18:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-03 18:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	23 MB	0 Seconds	2025-03-03 17:45:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	183 MB	2 Seconds	2025-03-03 17:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	29 MB	1 Seconds	2025-03-03 17:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	11 MB	1 Seconds	2025-03-03 17:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	237 MB	2 Seconds	2025-03-03 16:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	87 MB	2 Seconds	2025-03-03 16:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	47 MB	1 Seconds	2025-03-03 16:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	46 MB	2 Seconds	2025-03-03 16:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	48 MB	0 Seconds	2025-03-03 15:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	74 MB	1 Seconds	2025-03-03 15:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	154 MB	1 Seconds	2025-03-03 15:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	96 MB	3 Seconds	2025-03-03 15:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	41 MB	1 Seconds	2025-03-03 14:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	204 MB	3 Seconds	2025-03-03 14:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	16 MB	0 Seconds	2025-03-03 14:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	197 MB	1 Seconds	2025-03-03 14:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	106 MB	1 Seconds	2025-03-03 13:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	85 MB	1 Seconds	2025-03-03 13:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	41 MB	3 Seconds	2025-03-03 13:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	23 MB	1 Seconds	2025-03-03 13:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	14 MB	0 Seconds	2025-03-03 12:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	89 MB	2 Seconds	2025-03-03 12:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	167 MB	2 Seconds	2025-03-03 12:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	267 MB	1 Seconds	2025-03-03 12:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	105 MB	1 Seconds	2025-03-03 11:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	62 MB	0 Seconds	2025-03-03 11:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	137 MB	3 Seconds	2025-03-03 11:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	72 MB	2 Seconds	2025-03-03 11:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	123 MB	1 Seconds	2025-03-03 10:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	32 MB	1 Seconds	2025-03-03 10:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	133 MB	3 Seconds	2025-03-03 10:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	95 MB	1 Seconds	2025-03-03 10:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	72 MB	2 Seconds	2025-03-03 09:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	32 MB	1 Seconds	2025-03-03 09:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	74 MB	2 Seconds	2025-03-03 09:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	71 MB	1 Seconds	2025-03-03 09:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	48 MB	1 Seconds	2025-03-03 08:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	7 MB	1 Seconds	2025-03-03 08:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 08:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	1 Seconds	2025-03-03 08:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	3 MB	1 Seconds	2025-03-03 07:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 07:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 07:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	1 Seconds	2025-03-03 07:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 06:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 06:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-03 06:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 06:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 05:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 05:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 05:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 05:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-03 04:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	1 Seconds	2025-03-03 04:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 04:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-03 04:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	12 MB	1 Seconds	2025-03-03 03:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	6 MB	1 Seconds	2025-03-03 03:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 03:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 03:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 02:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 02:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 02:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 02:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-03 01:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 01:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 01:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 01:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_UXIPLOG	FULL	Full	NULL	NULL	186544 MB	454 Seconds	2025-03-03 00:58:25.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 00:45:03.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	26 MB	31 Seconds	2025-03-03 00:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 00:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	39 MB	1 Seconds	2025-03-03 00:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-02 23:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-02 23:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-02 23:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Differential	HiX_PROD_MM - DIFF Backup - 20250302-230214	NULL	344 MB	1848 Seconds	2025-03-02 23:02:14.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	NULL	HiX_PROD_MM - PRIMARY - FG-FULL Backup - 20250302-230158	NULL	4102 MB	10 Seconds	2025-03-02 23:01:58.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-02 23:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	NULL	HiX_PROD_MM - HiX_PROD_MM_FG_202503 - FG-FULL Backup - 20250302-230000	NULL	247 MB	116 Seconds	2025-03-02 23:00:00.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-02 22:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-02 22:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-02 22:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD	FULL	Full	NULL	NULL	3440018 MB	* Seconds	2025-03-02 22:05:46.000
SQLCLU-01	SQLCLU-01	HiX_ENVSETTINGS	FULL	Full	NULL	NULL	6 MB	0 Seconds	2025-03-02 22:05:45.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	NULL	HiX_PROD_MM - HiX_PROD_MM_FG_202502 - FG-FULL Backup - 20250302-213003	NULL	134047 MB	2819 Seconds	2025-03-02 22:02:50.000
SQLCLU-01	SQLCLU-01	HiX_AUDITLOG	FULL	Full	NULL	NULL	167484 MB	338 Seconds	2025-03-02 22:00:07.000
SQLCLU-01	SQLCLU-01	DbaUtility	SIMPLE	Full	NULL	NULL	138 MB	0 Seconds	2025-03-02 22:00:06.000
SQLCLU-01	SQLCLU-01	BackupFoundation	FULL	Full	NULL	NULL	56 MB	0 Seconds	2025-03-02 22:00:05.000
SQLCLU-01	SQLCLU-01	AG_HIX_msdb	FULL	Full	NULL	NULL	330 MB	2 Seconds	2025-03-02 22:00:02.000
SQLCLU-01	SQLCLU-01	AG_HIX_master	FULL	Full	NULL	NULL	4 MB	0 Seconds	2025-03-02 22:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-02 22:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-02 21:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Differential	HiX_PROD_MM - DIFF Backup - 20250302-213003	NULL	524 MB	1967 Seconds	2025-03-02 21:30:03.000
